date,city,country_iso3,lat,lon,temperature_c,humidity_pct,rainfall_mm,windspeed_ms,dewpoint_c
20151207,Mumbai,IND,19.07,72.87,24.08,50.28,0.0,2.82,12.63
20151208,Mumbai,IND,19.07,72.87,23.76,52.44,0.0,2.47,12.78
20151209,Mumbai,IND,19.07,72.87,24.06,57.48,0.0,1.92,14.65
20151210,Mumbai,IND,19.07,72.87,24.75,61.05,0.0,1.49,15.95
20151211,Mumbai,IND,19.07,72.87,24.21,70.01,0.0,1.26,17.99
20151212,Mumbai,IND,19.07,72.87,23.58,59.23,0.0,1.23,14.38
20151213,Mumbai,IND,19.07,72.87,23.77,54.51,0.0,1.31,13.15
20151214,Mumbai,IND,19.07,72.87,24.73,57.11,0.0,1.46,15.04
20151215,Mumbai,IND,19.07,72.87,25.75,59.19,0.0,1.89,16.45
20151216,Mumbai,IND,19.07,72.87,25.13,57.98,0.0,1.39,15.55
20151217,Mumbai,IND,19.07,72.87,23.94,44.26,0.0,1.86,9.51
20151218,Mumbai,IND,19.07,72.87,23.53,48.81,0.0,1.78,11.17
20151219,Mumbai,IND,19.07,72.87,24.59,58.69,0.0,2.16,15.13
20151220,Mumbai,IND,19.07,72.87,24.35,64.82,0.0,1.25,16.75
20151221,Mumbai,IND,19.07,72.87,23.83,58.92,0.0,1.42,14.63
20151222,Mumbai,IND,19.07,72.87,21.68,48.59,0.0,1.54,9.11
20151223,Mumbai,IND,19.07,72.87,20.35,44.49,0.0,1.96,6.59
20151224,Mumbai,IND,19.07,72.87,20.76,40.38,0.0,2.75,5.74
20151225,Mumbai,IND,19.07,72.87,20.97,33.9,0.0,3.65,3.58
20151226,Mumbai,IND,19.07,72.87,20.92,37.02,0.0,3.15,4.35
20151227,Mumbai,IND,19.07,72.87,22.65,39.61,0.0,2.78,7.13
20151228,Mumbai,IND,19.07,72.87,24.03,37.9,0.0,3.05,7.52
20151229,Mumbai,IND,19.07,72.87,24.78,39.99,0.0,2.56,8.94
20151230,Mumbai,IND,19.07,72.87,24.92,39.6,0.0,2.11,8.69
20151231,Mumbai,IND,19.07,72.87,25.1,40.07,0.0,2.24,9.31
20160101,Mumbai,IND,19.07,72.87,24.69,43.88,0.0,2.08,10.11
20160102,Mumbai,IND,19.07,72.87,24.24,42.78,0.0,1.94,9.0
20160103,Mumbai,IND,19.07,72.87,23.41,42.65,0.0,1.78,8.07
20160104,Mumbai,IND,19.07,72.87,23.51,44.5,0.0,2.25,9.17
20160105,Mumbai,IND,19.07,72.87,23.54,45.7,0.0,1.82,9.7
20160106,Mumbai,IND,19.07,72.87,23.87,48.46,0.0,1.72,10.92
20160107,Mumbai,IND,19.07,72.87,24.08,50.03,0.0,1.8,11.63
20160108,Mumbai,IND,19.07,72.87,24.08,49.12,0.0,1.67,11.53
20160109,Mumbai,IND,19.07,72.87,23.91,45.1,0.0,2.16,10.11
20160110,Mumbai,IND,19.07,72.87,23.69,41.57,0.0,1.95,8.55
20160111,Mumbai,IND,19.07,72.87,23.52,45.53,0.0,1.91,9.64
20160112,Mumbai,IND,19.07,72.87,23.21,50.97,0.0,1.48,11.21
20160113,Mumbai,IND,19.07,72.87,22.75,56.02,0.0,1.47,11.99
20160114,Mumbai,IND,19.07,72.87,22.2,59.57,0.1,1.64,13.03
20160115,Mumbai,IND,19.07,72.87,22.24,60.04,0.0,1.69,12.9
20160116,Mumbai,IND,19.07,72.87,22.87,58.84,0.07,1.36,13.63
20160117,Mumbai,IND,19.07,72.87,22.58,61.98,0.09,1.5,14.28
20160118,Mumbai,IND,19.07,72.87,21.95,60.48,0.0,1.48,13.05
20160119,Mumbai,IND,19.07,72.87,21.51,52.32,0.0,1.88,10.19
20160120,Mumbai,IND,19.07,72.87,21.01,39.64,0.0,2.32,4.81
20160121,Mumbai,IND,19.07,72.87,21.9,38.01,0.0,2.9,5.68
20160122,Mumbai,IND,19.07,72.87,22.49,28.37,0.0,2.86,2.12
20160123,Mumbai,IND,19.07,72.87,23.71,30.36,0.0,2.62,4.43
20160124,Mumbai,IND,19.07,72.87,24.6,35.47,0.0,2.15,7.63
20160125,Mumbai,IND,19.07,72.87,23.93,36.37,0.0,1.73,6.93
20160126,Mumbai,IND,19.07,72.87,22.91,39.22,0.0,1.59,6.47
20160127,Mumbai,IND,19.07,72.87,22.48,49.15,0.0,1.6,9.34
20160128,Mumbai,IND,19.07,72.87,24.89,40.94,0.0,2.1,8.02
20160129,Mumbai,IND,19.07,72.87,26.09,37.69,0.0,2.02,8.27
20160130,Mumbai,IND,19.07,72.87,26.34,35.81,0.03,1.87,7.82
20160131,Mumbai,IND,19.07,72.87,26.03,39.43,0.09,1.99,9.34
20160201,Mumbai,IND,19.07,72.87,25.89,39.02,0.0,2.07,9.12
20160202,Mumbai,IND,19.07,72.87,25.29,37.56,0.0,1.97,7.96
20160203,Mumbai,IND,19.07,72.87,25.23,37.03,0.0,2.1,6.59
20160204,Mumbai,IND,19.07,72.87,24.8,39.75,0.0,1.92,6.91
20160205,Mumbai,IND,19.07,72.87,24.58,48.58,0.64,1.8,11.04
20160206,Mumbai,IND,19.07,72.87,23.15,57.23,0.0,1.78,13.43
20160207,Mumbai,IND,19.07,72.87,22.67,61.05,0.0,1.83,13.91
20160208,Mumbai,IND,19.07,72.87,23.67,51.94,0.0,1.77,11.42
20160209,Mumbai,IND,19.07,72.87,25.29,46.57,0.0,1.63,11.35
20160210,Mumbai,IND,19.07,72.87,25.19,56.95,0.0,1.64,15.28
20160211,Mumbai,IND,19.07,72.87,23.99,59.14,0.0,1.9,14.65
20160212,Mumbai,IND,19.07,72.87,22.68,64.57,0.0,1.97,14.31
20160213,Mumbai,IND,19.07,72.87,22.85,60.03,0.0,2.24,12.82
20160214,Mumbai,IND,19.07,72.87,24.26,43.4,0.0,1.92,9.33
20160215,Mumbai,IND,19.07,72.87,25.19,37.62,0.0,1.91,8.95
20160216,Mumbai,IND,19.07,72.87,26.31,42.97,0.0,1.74,11.31
20160217,Mumbai,IND,19.07,72.87,26.55,51.67,1.46,1.84,14.63
20160218,Mumbai,IND,19.07,72.87,27.49,54.96,0.0,2.25,15.31
20160219,Mumbai,IND,19.07,72.87,26.8,64.73,0.0,2.17,18.49
20160220,Mumbai,IND,19.07,72.87,27.08,59.9,0.0,2.36,17.79
20160221,Mumbai,IND,19.07,72.87,28.7,44.73,0.0,2.31,14.82
20160222,Mumbai,IND,19.07,72.87,27.28,36.93,2.48,2.27,9.22
20160223,Mumbai,IND,19.07,72.87,27.02,35.05,3.79,1.69,8.24
20160224,Mumbai,IND,19.07,72.87,25.7,62.31,8.72,1.9,15.67
20160225,Mumbai,IND,19.07,72.87,25.62,60.61,0.0,1.31,15.34
20160226,Mumbai,IND,19.07,72.87,26.22,53.8,0.0,1.36,14.5
20160227,Mumbai,IND,19.07,72.87,27.78,48.0,0.34,1.99,12.65
20160228,Mumbai,IND,19.07,72.87,28.19,50.57,0.78,1.66,15.2
20160229,Mumbai,IND,19.07,72.87,28.4,56.06,1.65,1.52,17.0
20160301,Mumbai,IND,19.07,72.87,29.55,52.26,1.2,1.57,17.54
20160302,Mumbai,IND,19.07,72.87,29.42,55.02,0.58,1.87,18.23
20160303,Mumbai,IND,19.07,72.87,29.82,50.37,0.06,2.08,16.99
20160304,Mumbai,IND,19.07,72.87,29.59,49.0,1.61,1.36,16.53
20160305,Mumbai,IND,19.07,72.87,28.78,45.91,0.07,2.11,14.48
20160306,Mumbai,IND,19.07,72.87,27.38,45.45,0.0,2.15,12.66
20160307,Mumbai,IND,19.07,72.87,27.52,42.29,0.0,1.96,10.65
20160308,Mumbai,IND,19.07,72.87,28.37,39.46,0.0,2.17,11.19
20160309,Mumbai,IND,19.07,72.87,28.27,44.57,0.06,2.1,12.76
20160310,Mumbai,IND,19.07,72.87,29.77,35.53,0.0,2.41,10.2
20160311,Mumbai,IND,19.07,72.87,30.3,33.31,0.09,1.93,10.25
20160312,Mumbai,IND,19.07,72.87,28.11,53.31,0.03,2.11,15.73
20160313,Mumbai,IND,19.07,72.87,26.23,59.14,0.0,2.42,16.1
20160314,Mumbai,IND,19.07,72.87,26.4,59.98,0.01,2.53,16.6
20160315,Mumbai,IND,19.07,72.87,26.93,53.9,0.0,2.05,14.98
20160316,Mumbai,IND,19.07,72.87,27.39,56.22,0.01,1.72,16.0
20160317,Mumbai,IND,19.07,72.87,28.12,50.28,0.0,1.75,15.39
20160318,Mumbai,IND,19.07,72.87,29.17,53.61,0.0,2.11,16.84
20160319,Mumbai,IND,19.07,72.87,29.94,50.12,0.0,2.42,15.83
20160320,Mumbai,IND,19.07,72.87,30.78,38.11,0.0,2.82,12.71
20160321,Mumbai,IND,19.07,72.87,30.17,37.06,0.0,2.56,11.8
20160322,Mumbai,IND,19.07,72.87,29.69,37.3,0.0,2.31,10.0
20160323,Mumbai,IND,19.07,72.87,31.19,34.15,0.01,1.72,8.58
20160324,Mumbai,IND,19.07,72.87,30.87,44.12,0.01,1.63,14.02
20160325,Mumbai,IND,19.07,72.87,29.88,59.55,0.03,2.13,18.33
20160326,Mumbai,IND,19.07,72.87,30.31,52.14,0.01,2.02,17.17
20160327,Mumbai,IND,19.07,72.87,30.7,48.2,0.07,1.9,15.84
20160328,Mumbai,IND,19.07,72.87,30.72,49.42,0.12,1.85,15.18
20160329,Mumbai,IND,19.07,72.87,29.8,47.86,0.06,1.83,14.12
20160330,Mumbai,IND,19.07,72.87,30.01,51.76,0.0,1.83,16.71
20160331,Mumbai,IND,19.07,72.87,29.77,53.22,0.0,1.98,16.8
20160401,Mumbai,IND,19.07,72.87,29.08,56.07,0.0,2.1,17.32
20160402,Mumbai,IND,19.07,72.87,29.42,59.82,0.0,2.08,19.03
20160403,Mumbai,IND,19.07,72.87,29.86,60.28,0.04,2.25,19.96
20160404,Mumbai,IND,19.07,72.87,30.85,55.98,0.04,2.38,19.44
20160405,Mumbai,IND,19.07,72.87,31.1,53.29,0.37,2.26,18.95
20160406,Mumbai,IND,19.07,72.87,30.41,48.41,0.05,2.17,15.89
20160407,Mumbai,IND,19.07,72.87,30.15,52.17,0.21,2.6,16.98
20160408,Mumbai,IND,19.07,72.87,30.53,43.73,0.0,2.81,13.88
20160409,Mumbai,IND,19.07,72.87,30.58,45.12,0.0,2.7,14.91
20160410,Mumbai,IND,19.07,72.87,30.98,51.01,0.07,2.65,17.15
20160411,Mumbai,IND,19.07,72.87,31.41,50.39,0.0,2.91,17.54
20160412,Mumbai,IND,19.07,72.87,30.95,51.53,0.0,2.72,16.81
20160413,Mumbai,IND,19.07,72.87,30.36,55.77,0.0,2.26,18.38
20160414,Mumbai,IND,19.07,72.87,30.38,53.47,0.0,2.15,17.41
20160415,Mumbai,IND,19.07,72.87,30.29,52.86,0.0,2.38,16.64
20160416,Mumbai,IND,19.07,72.87,29.86,60.49,0.0,2.43,19.68
20160417,Mumbai,IND,19.07,72.87,29.5,58.39,0.0,2.29,18.82
20160418,Mumbai,IND,19.07,72.87,30.99,58.92,0.07,2.72,20.03
20160419,Mumbai,IND,19.07,72.87,31.03,59.6,0.04,2.79,20.68
20160420,Mumbai,IND,19.07,72.87,31.61,54.77,0.17,2.73,20.22
20160421,Mumbai,IND,19.07,72.87,30.83,55.87,0.0,2.25,19.97
20160422,Mumbai,IND,19.07,72.87,29.15,57.73,0.0,2.48,18.72
20160423,Mumbai,IND,19.07,72.87,28.86,62.48,0.02,2.48,19.78
20160424,Mumbai,IND,19.07,72.87,29.0,63.08,0.29,2.36,20.23
20160425,Mumbai,IND,19.07,72.87,29.6,55.48,0.0,1.96,17.88
20160426,Mumbai,IND,19.07,72.87,31.14,48.28,0.0,2.2,16.75
20160427,Mumbai,IND,19.07,72.87,32.5,40.77,0.03,2.7,14.89
20160428,Mumbai,IND,19.07,72.87,32.65,45.71,0.11,2.12,17.04
20160429,Mumbai,IND,19.07,72.87,31.47,50.02,0.06,2.02,18.01
20160430,Mumbai,IND,19.07,72.87,31.08,53.11,0.04,2.09,18.27
20160501,Mumbai,IND,19.07,72.87,31.7,49.99,0.06,1.97,17.59
20160502,Mumbai,IND,19.07,72.87,31.21,56.81,0.0,2.34,19.65
20160503,Mumbai,IND,19.07,72.87,31.11,56.06,0.01,2.26,19.26
20160504,Mumbai,IND,19.07,72.87,30.52,58.32,0.03,1.99,19.73
20160505,Mumbai,IND,19.07,72.87,31.02,58.31,0.03,2.4,20.23
20160506,Mumbai,IND,19.07,72.87,30.4,58.5,0.43,2.46,19.76
20160507,Mumbai,IND,19.07,72.87,30.53,58.24,0.21,2.19,20.21
20160508,Mumbai,IND,19.07,72.87,30.92,59.83,0.72,2.25,21.3
20160509,Mumbai,IND,19.07,72.87,31.22,57.68,1.43,1.98,20.59
20160510,Mumbai,IND,19.07,72.87,31.79,56.6,1.67,1.9,21.07
20160511,Mumbai,IND,19.07,72.87,31.7,56.54,0.91,2.26,20.94
20160512,Mumbai,IND,19.07,72.87,31.66,56.98,0.84,2.55,20.98
20160513,Mumbai,IND,19.07,72.87,31.35,64.17,1.07,2.49,23.03
20160514,Mumbai,IND,19.07,72.87,31.67,62.21,0.46,2.62,22.92
20160515,Mumbai,IND,19.07,72.87,32.24,59.97,0.22,2.59,22.62
20160516,Mumbai,IND,19.07,72.87,32.14,60.91,0.04,2.28,22.19
20160517,Mumbai,IND,19.07,72.87,31.69,64.58,0.02,2.34,23.28
20160518,Mumbai,IND,19.07,72.87,31.21,67.41,0.04,2.48,23.97
20160519,Mumbai,IND,19.07,72.87,31.64,65.98,0.1,3.32,23.77
20160520,Mumbai,IND,19.07,72.87,30.61,70.43,0.11,4.04,24.22
20160521,Mumbai,IND,19.07,72.87,31.32,65.51,0.04,4.47,23.68
20160522,Mumbai,IND,19.07,72.87,31.79,62.87,0.01,4.1,23.33
20160523,Mumbai,IND,19.07,72.87,31.44,65.07,0.2,4.24,23.65
20160524,Mumbai,IND,19.07,72.87,31.54,65.27,0.09,3.66,23.59
20160525,Mumbai,IND,19.07,72.87,31.77,63.38,0.04,4.12,23.41
20160526,Mumbai,IND,19.07,72.87,31.49,67.19,0.14,3.63,24.15
20160527,Mumbai,IND,19.07,72.87,31.85,65.75,0.06,3.34,24.11
20160528,Mumbai,IND,19.07,72.87,31.74,65.08,0.02,3.52,23.92
20160529,Mumbai,IND,19.07,72.87,32.07,61.11,0.04,3.45,23.15
20160530,Mumbai,IND,19.07,72.87,32.05,58.81,0.05,3.15,22.21
20160531,Mumbai,IND,19.07,72.87,31.85,60.93,0.2,3.01,22.63
20160601,Mumbai,IND,19.07,72.87,32.09,59.22,0.34,3.1,22.24
20160602,Mumbai,IND,19.07,72.87,32.12,58.78,0.4,3.27,22.32
20160603,Mumbai,IND,19.07,72.87,32.4,59.08,0.36,3.68,22.7
20160604,Mumbai,IND,19.07,72.87,31.41,66.81,9.8,3.38,24.09
20160605,Mumbai,IND,19.07,72.87,30.18,75.22,12.1,2.76,24.98
20160606,Mumbai,IND,19.07,72.87,29.85,73.88,6.96,2.44,24.36
20160607,Mumbai,IND,19.07,72.87,30.66,71.24,0.75,2.86,24.41
20160608,Mumbai,IND,19.07,72.87,30.79,71.98,0.88,3.05,24.85
20160609,Mumbai,IND,19.07,72.87,30.01,74.69,0.99,3.13,24.82
20160610,Mumbai,IND,19.07,72.87,30.25,73.96,3.64,3.18,24.89
20160611,Mumbai,IND,19.07,72.87,28.85,82.83,13.07,3.56,25.59
20160612,Mumbai,IND,19.07,72.87,28.91,83.46,6.71,4.01,25.75
20160613,Mumbai,IND,19.07,72.87,29.43,79.3,3.13,4.05,25.3
20160614,Mumbai,IND,19.07,72.87,29.86,74.04,1.64,4.19,24.42
20160615,Mumbai,IND,19.07,72.87,29.98,71.89,1.43,4.84,24.07
20160616,Mumbai,IND,19.07,72.87,30.1,70.37,0.81,4.31,23.76
20160617,Mumbai,IND,19.07,72.87,29.77,71.49,1.33,3.74,23.71
20160618,Mumbai,IND,19.07,72.87,29.78,71.97,2.28,3.95,23.88
20160619,Mumbai,IND,19.07,72.87,29.16,75.49,9.21,3.87,24.19
20160620,Mumbai,IND,19.07,72.87,27.51,82.95,37.97,2.65,24.26
20160621,Mumbai,IND,19.07,72.87,27.52,85.78,36.66,2.92,24.87
20160622,Mumbai,IND,19.07,72.87,27.7,82.59,7.87,3.46,24.32
20160623,Mumbai,IND,19.07,72.87,27.66,81.31,13.95,3.64,24.02
20160624,Mumbai,IND,19.07,72.87,27.74,84.1,39.02,3.68,24.72
20160625,Mumbai,IND,19.07,72.87,26.87,89.63,111.53,3.71,25.0
20160626,Mumbai,IND,19.07,72.87,27.07,87.11,54.01,4.01,24.68
20160627,Mumbai,IND,19.07,72.87,27.01,88.8,31.93,3.91,24.97
20160628,Mumbai,IND,19.07,72.87,27.33,90.28,62.57,3.66,25.58
20160629,Mumbai,IND,19.07,72.87,27.17,88.72,26.47,3.77,25.11
20160630,Mumbai,IND,19.07,72.87,27.11,89.82,31.45,3.58,25.28
20160701,Mumbai,IND,19.07,72.87,27.17,90.08,36.93,4.34,25.39
20160702,Mumbai,IND,19.07,72.87,26.86,92.15,128.26,5.06,25.48
20160703,Mumbai,IND,19.07,72.87,26.87,91.76,65.26,4.85,25.42
20160704,Mumbai,IND,19.07,72.87,27.06,90.83,41.15,4.41,25.43
20160705,Mumbai,IND,19.07,72.87,26.83,91.3,24.75,3.76,25.29
20160706,Mumbai,IND,19.07,72.87,26.88,90.52,13.58,3.74,25.19
20160707,Mumbai,IND,19.07,72.87,27.0,88.67,9.68,3.89,24.94
20160708,Mumbai,IND,19.07,72.87,26.91,89.76,20.44,3.99,25.08
20160709,Mumbai,IND,19.07,72.87,26.62,90.8,31.68,4.77,25.0
20160710,Mumbai,IND,19.07,72.87,26.52,92.01,77.64,5.11,25.13
20160711,Mumbai,IND,19.07,72.87,26.45,92.24,36.84,4.78,25.11
20160712,Mumbai,IND,19.07,72.87,26.34,91.38,17.5,4.29,24.83
20160713,Mumbai,IND,19.07,72.87,26.56,90.36,17.97,4.4,24.84
20160714,Mumbai,IND,19.07,72.87,26.51,90.39,14.79,3.76,24.78
20160715,Mumbai,IND,19.07,72.87,26.43,90.54,12.28,3.31,24.73
20160716,Mumbai,IND,19.07,72.87,26.34,90.43,13.67,3.85,24.63
20160717,Mumbai,IND,19.07,72.87,26.34,89.97,11.73,3.29,24.54
20160718,Mumbai,IND,19.07,72.87,26.17,90.62,32.44,3.71,24.5
20160719,Mumbai,IND,19.07,72.87,25.91,91.23,48.21,3.62,24.36
20160720,Mumbai,IND,19.07,72.87,25.82,91.87,31.25,3.28,24.4
20160721,Mumbai,IND,19.07,72.87,25.57,92.45,16.1,2.99,24.26
20160722,Mumbai,IND,19.07,72.87,25.8,91.7,19.22,3.6,24.35
20160723,Mumbai,IND,19.07,72.87,25.86,91.92,14.78,2.97,24.44
20160724,Mumbai,IND,19.07,72.87,26.02,91.08,6.46,2.63,24.43
20160725,Mumbai,IND,19.07,72.87,26.02,90.75,6.51,2.27,24.36
20160726,Mumbai,IND,19.07,72.87,26.04,90.47,19.35,2.04,24.31
20160727,Mumbai,IND,19.07,72.87,25.68,91.14,16.23,2.08,24.1
20160728,Mumbai,IND,19.07,72.87,25.68,92.43,24.9,2.68,24.35
20160729,Mumbai,IND,19.07,72.87,25.55,91.31,67.7,3.12,24.03
20160730,Mumbai,IND,19.07,72.87,25.76,92.2,30.6,3.35,24.4
20160731,Mumbai,IND,19.07,72.87,25.66,93.82,86.28,4.11,24.6
20160801,Mumbai,IND,19.07,72.87,25.59,94.24,91.18,5.04,24.61
20160802,Mumbai,IND,19.07,72.87,25.48,93.28,93.79,5.37,24.33
20160803,Mumbai,IND,19.07,72.87,25.65,93.44,80.67,4.86,24.53
20160804,Mumbai,IND,19.07,72.87,25.93,92.26,25.15,4.76,24.59
20160805,Mumbai,IND,19.07,72.87,25.92,93.81,56.18,5.19,24.86
20160806,Mumbai,IND,19.07,72.87,25.96,92.0,32.1,5.01,24.57
20160807,Mumbai,IND,19.07,72.87,25.78,91.23,17.22,4.73,24.25
20160808,Mumbai,IND,19.07,72.87,26.03,90.55,16.04,4.85,24.36
20160809,Mumbai,IND,19.07,72.87,25.95,91.25,19.44,4.67,24.41
20160810,Mumbai,IND,19.07,72.87,26.01,90.32,24.0,4.74,24.3
20160811,Mumbai,IND,19.07,72.87,25.78,91.37,19.82,3.79,24.27
20160812,Mumbai,IND,19.07,72.87,25.99,91.22,10.97,3.54,24.43
20160813,Mumbai,IND,19.07,72.87,26.01,89.93,4.17,3.66,24.2
20160814,Mumbai,IND,19.07,72.87,25.73,89.24,2.62,3.76,23.79
20160815,Mumbai,IND,19.07,72.87,25.75,89.55,3.32,4.06,23.88
20160816,Mumbai,IND,19.07,72.87,25.78,89.77,2.05,3.94,23.94
20160817,Mumbai,IND,19.07,72.87,26.0,88.82,2.96,3.8,23.97
20160818,Mumbai,IND,19.07,72.87,25.91,88.27,5.06,3.17,23.77
20160819,Mumbai,IND,19.07,72.87,25.95,87.9,2.2,2.63,23.71
20160820,Mumbai,IND,19.07,72.87,25.56,91.07,3.33,2.88,23.96
20160821,Mumbai,IND,19.07,72.87,26.21,89.47,4.9,3.6,24.29
20160822,Mumbai,IND,19.07,72.87,26.2,89.3,10.29,3.4,24.25
20160823,Mumbai,IND,19.07,72.87,26.2,90.69,24.4,3.04,24.53
20160824,Mumbai,IND,19.07,72.87,26.28,89.73,12.21,3.07,24.43
20160825,Mumbai,IND,19.07,72.87,26.0,86.71,6.8,2.27,23.52
20160826,Mumbai,IND,19.07,72.87,25.72,90.43,22.13,2.26,23.99
20160827,Mumbai,IND,19.07,72.87,25.59,91.89,56.14,2.48,24.16
20160828,Mumbai,IND,19.07,72.87,25.94,91.72,34.32,2.69,24.47
20160829,Mumbai,IND,19.07,72.87,26.07,91.38,9.21,2.5,24.53
20160830,Mumbai,IND,19.07,72.87,26.0,91.27,9.05,2.24,24.44
20160831,Mumbai,IND,19.07,72.87,25.73,90.21,3.91,2.08,23.97
20160901,Mumbai,IND,19.07,72.87,25.81,90.11,7.54,2.56,24.02
20160902,Mumbai,IND,19.07,72.87,25.56,90.23,7.44,2.23,23.8
20160903,Mumbai,IND,19.07,72.87,25.24,89.49,8.67,2.28,23.34
20160904,Mumbai,IND,19.07,72.87,25.31,87.22,2.44,2.39,22.95
20160905,Mumbai,IND,19.07,72.87,25.16,86.76,1.03,2.37,22.72
20160906,Mumbai,IND,19.07,72.87,25.17,87.5,1.64,2.43,22.87
20160907,Mumbai,IND,19.07,72.87,25.11,87.38,3.22,2.33,22.78
20160908,Mumbai,IND,19.07,72.87,25.11,87.76,2.34,1.96,22.86
20160909,Mumbai,IND,19.07,72.87,25.3,87.48,3.53,1.7,22.99
20160910,Mumbai,IND,19.07,72.87,25.39,87.74,4.17,1.53,23.14
20160911,Mumbai,IND,19.07,72.87,25.54,87.67,5.55,1.69,23.26
20160912,Mumbai,IND,19.07,72.87,25.87,85.33,1.1,1.33,23.11
20160913,Mumbai,IND,19.07,72.87,26.48,83.2,1.4,1.05,23.24
20160914,Mumbai,IND,19.07,72.87,26.33,85.54,9.14,1.4,23.61
20160915,Mumbai,IND,19.07,72.87,25.84,91.38,31.53,2.28,24.31
20160916,Mumbai,IND,19.07,72.87,25.92,94.27,60.5,3.16,24.94
20160917,Mumbai,IND,19.07,72.87,25.93,95.26,110.96,3.1,25.13
20160918,Mumbai,IND,19.07,72.87,25.77,93.56,31.31,3.75,24.66
20160919,Mumbai,IND,19.07,72.87,25.42,91.17,17.23,3.54,23.88
20160920,Mumbai,IND,19.07,72.87,25.56,90.91,41.94,3.76,23.96
20160921,Mumbai,IND,19.07,72.87,25.54,92.51,84.9,3.11,24.24
20160922,Mumbai,IND,19.07,72.87,25.78,93.15,62.73,3.63,24.59
20160923,Mumbai,IND,19.07,72.87,25.86,94.52,46.91,2.84,24.93
20160924,Mumbai,IND,19.07,72.87,26.0,93.57,41.01,3.34,24.89
20160925,Mumbai,IND,19.07,72.87,25.67,93.55,9.39,2.6,24.56
20160926,Mumbai,IND,19.07,72.87,25.68,92.1,5.64,2.8,24.29
20160927,Mumbai,IND,19.07,72.87,25.9,90.44,1.89,2.6,24.18
20160928,Mumbai,IND,19.07,72.87,25.91,90.83,0.52,2.48,24.24
20160929,Mumbai,IND,19.07,72.87,25.58,89.79,0.29,2.34,23.72
20160930,Mumbai,IND,19.07,72.87,24.93,89.59,0.63,2.1,23.03
20161001,Mumbai,IND,19.07,72.87,24.69,90.94,20.82,2.23,23.09
20161002,Mumbai,IND,19.07,72.87,25.07,91.98,17.78,2.2,23.66
20161003,Mumbai,IND,19.07,72.87,25.79,92.81,12.59,2.33,24.53
20161004,Mumbai,IND,19.07,72.87,25.67,92.38,25.48,3.29,24.34
20161005,Mumbai,IND,19.07,72.87,25.33,90.46,12.05,3.05,23.64
20161006,Mumbai,IND,19.07,72.87,25.14,91.03,4.14,2.74,23.54
20161007,Mumbai,IND,19.07,72.87,25.65,90.81,1.46,2.16,23.98
20161008,Mumbai,IND,19.07,72.87,25.96,89.82,0.26,1.87,24.07
20161009,Mumbai,IND,19.07,72.87,26.54,87.57,2.15,1.26,24.16
20161010,Mumbai,IND,19.07,72.87,26.21,88.42,2.21,1.67,24.01
20161011,Mumbai,IND,19.07,72.87,26.12,87.87,0.65,1.41,23.79
20161012,Mumbai,IND,19.07,72.87,25.35,87.83,0.72,1.59,23.06
20161013,Mumbai,IND,19.07,72.87,24.6,82.71,0.0,1.49,21.2
20161014,Mumbai,IND,19.07,72.87,25.43,77.75,0.17,1.51,20.97
20161015,Mumbai,IND,19.07,72.87,26.07,73.23,0.01,1.44,20.56
20161016,Mumbai,IND,19.07,72.87,25.91,69.65,0.0,1.35,19.59
20161017,Mumbai,IND,19.07,72.87,25.79,70.09,0.0,1.36,19.59
20161018,Mumbai,IND,19.07,72.87,25.24,69.67,0.0,1.74,18.81
20161019,Mumbai,IND,19.07,72.87,24.98,70.42,0.0,1.69,18.8
20161020,Mumbai,IND,19.07,72.87,24.84,70.78,0.0,1.62,18.7
20161021,Mumbai,IND,19.07,72.87,24.73,71.83,0.0,1.61,18.87
20161022,Mumbai,IND,19.07,72.87,24.58,73.67,0.0,1.59,19.14
20161023,Mumbai,IND,19.07,72.87,24.42,75.73,0.0,1.65,19.5
20161024,Mumbai,IND,19.07,72.87,23.86,75.38,0.0,1.6,18.94
20161025,Mumbai,IND,19.07,72.87,23.0,75.79,0.0,1.66,18.13
20161026,Mumbai,IND,19.07,72.87,23.35,70.27,0.0,1.72,17.19
20161027,Mumbai,IND,19.07,72.87,23.98,70.2,0.0,2.12,17.88
20161028,Mumbai,IND,19.07,72.87,24.07,66.2,0.0,1.93,16.88
20161029,Mumbai,IND,19.07,72.87,23.77,60.64,0.0,1.63,14.98
20161030,Mumbai,IND,19.07,72.87,23.27,63.31,0.0,1.84,15.43
20161031,Mumbai,IND,19.07,72.87,24.89,76.33,0.0,2.62,20.2
20161101,Mumbai,IND,19.07,72.87,23.84,67.59,0.0,2.72,17.09
20161102,Mumbai,IND,19.07,72.87,23.26,62.54,0.0,2.51,15.09
20161103,Mumbai,IND,19.07,72.87,22.79,66.7,0.0,2.61,15.82
20161104,Mumbai,IND,19.07,72.87,22.83,66.73,0.0,1.87,15.93
20161105,Mumbai,IND,19.07,72.87,23.15,68.04,0.0,1.67,16.53
20161106,Mumbai,IND,19.07,72.87,23.05,62.84,0.0,1.79,15.12
20161107,Mumbai,IND,19.07,72.87,22.82,64.08,0.0,1.95,15.16
20161108,Mumbai,IND,19.07,72.87,22.58,63.17,0.0,2.05,14.7
20161109,Mumbai,IND,19.07,72.87,22.31,62.14,0.0,2.08,14.11
20161110,Mumbai,IND,19.07,72.87,22.21,60.28,0.0,2.07,13.51
